,Unnamed: 0,Unnamed: 0.1,State,State_Abr,Zip Code,County,City,Street,Lat,Lon,Features,Trulia Est,History Events,Property Events,Beds,Baths,Sqft,Price_Per_Sqft,Year Built
1726,1726,1726,California,CA,95060,Santa Cruz County,Santa Cruz,605 Laguna St,36.9601738,-122.0293643,Multi Family;Lot Size: 9%235 sqft;Built in 1900;Foundation Type: Concrete Perimeter and Slab;Roof: Composition;MLS/Source ID: ML81010203;,$2%365%298,05/19/2011:$925%000:Sold;01/31/2006:$1%350%000:Sold;07/09/1998:$320%000:Sold,Year:2018;Tax:$12%130;Assessment:;Land:$591%142;Improvements:$450%394;Total:$1%041%536,?,?,?,?,Built in 1900
1727,1727,1727,California,CA,95060,Santa Cruz County,Santa Cruz,608 Laguna St,36.9600178,-122.0288242,Single Family Home;Lot Size: 5%097 sqft;Built in 2014;,$1%875%026,12/12/2014:$1%295%000:Posting Removed;12/12/2014:$1%245%000:Sold;11/12/2014:$1%295%000:Pending;11/04/2014:$1%295%000:Price Change:$200%000: (-13%);09/15/2014:$1%495%000:Listed For Sale;08/19/2008:$570%000:Sold,Year:2018;Tax:$15%032;Assessment:;Land:$786%918;Improvements:$528%133;Total:$1%315%051,?,?,?,?,Built in 2014
1728,1728,1728,California,CA,95060,Santa Cruz County,Santa Cruz,610 Laguna St,36.9601614,-122.028672,Single Family Home;Lot Size: 4%748 sqft;Built in 1945;MLS/Source ID: 81000615;,$1%756%826,02/24/2010:$742%000:Sold;02/19/2010:$749%000:Posting Removed;01/10/2010:$749%000:Listed For Sale;08/19/2008:$650%000:Sold,Year:2018;Tax:$11%862;Assessment:;Land:$680%678;Improvements:$348%580;Total:$1%029%258,?,?,?,?,Built in 1945
1729,1729,1729,California,CA,95060,Santa Cruz County,Santa Cruz,110 Las Ondas Ct,36.9637421,-122.0491416,3 Beds;3 Baths;2%451 sqft;Single Family Home;$155/sqft;4%748 sqft lot size;Built in 2008;County: Santa Cruz;Tax Rate Code Area: 1-032;Heating: Central;Parking: Garage;Parking Spaces: 1;Units: 1;Roof: Composition Shingle;Land Use Code: Single Family Residential;,$1%409%380,02/29/2000:$379%000:Sold;01/27/1999:$285%000:Sold;07/22/1994:$219%500:Sold,Year:2018;Tax:$8%441;Assessment:;Land:$307%176;Improvements:$421%471;Total:$728%647,3 Beds,3 Baths,2%451 sqft,$155/sqft,Built in 2008
1730,1730,1730,California,CA,95060,Santa Cruz County,Santa Cruz,114 Las Ondas Ct,36.9639082,-122.0491637,3 Beds;1 Bath;1%084 sqft;Single Family Home;$646/sqft;6%403 sqft lot size;Built in 1949;County: Santa Cruz;Tax Rate Code Area: 1-032;Heating: Yes;Parking: Garage;Parking Spaces: 1;Units: 1;Roof: Composition Shingle;Land Use Code: Single Family Residential;,$874%976,06/10/2014:$700%000:Sold,Year:2018;Tax:$8%724;Assessment:;Land:$592%554;Improvements:$161%606;Total:$754%160,3 Beds,?,1%084 sqft,$646/sqft,Built in 1949
1731,1731,1731,California,CA,95060,Santa Cruz County,Santa Cruz,115 Las Ondas Ct,36.9638216,-122.0496299,3 Beds;2 Baths;1%385 sqft;Single Family Home;$188/sqft;5%271 sqft lot size;Built in 1952;County: Santa Cruz;Tax Rate Code Area: 1-032;Heating: Yes;Parking: Garage;Parking Spaces: 1;Units: 1;Roof: Composition Shingle;Land Use Code: Single Family Residential;,$947%959,06/03/1996:$260%000:Sold,Year:2018;Tax:$4%589;Assessment:;Land:$189%807;Improvements:$192%507;Total:$382%314,3 Beds,2 Baths,1%385 sqft,$188/sqft,Built in 1952
1732,1732,1732,California,CA,95060,Santa Cruz County,Santa Cruz,116 Las Ondas Ct,36.964118,-122.0491415,3 Beds;1 Bath;1%122 sqft;Single Family Home;$242/sqft;7%623 sqft lot size;Built in 1950;County: Santa Cruz;Tax Rate Code Area: 1-032;Heating: Central;Parking: Garage;Parking Spaces: 1;Units: 1;Roof: Composition Shingle;Land Use Code: Single Family Residential;,$881%883,04/18/1994:$272%000:Sold,Year:2018;Tax:$4%934;Assessment:;Land:$268%890;Improvements:$137%434;Total:$406%324,3 Beds,?,1%122 sqft,$242/sqft,Built in 1950
1733,1733,1733,California,CA,95060,Santa Cruz County,Santa Cruz,119 Las Ondas Ct,36.9639592,-122.0496743,Single Family Home;Lot Size: 4%748 sqft;Built in 1949;Detached Single Family% 2 Stories% Cottage/Bungalow Architecture;MLS/Source ID: 81226695;,$948%672,08/15/2012:$715%000:Sold;07/20/2012:$699%000:Posting Removed;07/19/2012:$699%000:Listed For Sale;04/14/2010:$699%000:Sold;07/23/1998:$350%000:Sold,Year:2018;Tax:$9%021;Assessment:;Land:$541%131;Improvements:$232%686;Total:$773%817,?,?,?,?,Built in 1949
1734,1734,1734,California,CA,95060,Santa Cruz County,Santa Cruz,224 Laurel St #A205,36.9693429,-122.0258078,Single Family Home;Lot Size: 366 sqft;Built in 2014;MLS/Source ID: ML81577654;,$380%860,05/27/2016:$240%000:Sold;01/29/2016:$240%000:Posting Removed;02/05/2015:$270%000:Sold;01/07/2015:$240%000:Listed For Sale;09/19/2014:$240%000:Posting Removed;08/28/2014:$240%000:Posting Removed;08/23/2014:$240%000:Listed For Sale;08/22/2014:$240%000:Listed For Sale,Year:2018;Tax:$3%202;Assessment:;Land:$149%818;Improvements:$99%878;Total:$249%696,?,?,?,?,Built in 2014
1735,1735,1735,California,CA,95060,Santa Cruz County,Santa Cruz,224 Laurel St #A306,36.9693429,-122.0258078,Condo;$698/sqft;Lot Size: 479 sqft;$291/monthly HOA;Built in 2014;Rooms: Dining Room;Washer;Dryer;Refrigerator;Microwave;Great Views;Vaulted Ceiling;Gated Entry;Contemporary Architecture;Roof: Composition;MLS/Source ID: 81719607;,$412%000,10/05/2018:$412%000:Sold;12/03/2015:$359%000:Posting Removed;12/03/2015:$359%000:Sold;10/13/2015:$359%000:Pending;10/08/2015:$359%000:Listed For Sale;01/13/2015:$349%000:Posting Removed;01/07/2015:$349%000:Listed For Sale;09/20/2014:$349%000:Posting Removed;08/22/2014:$349%000:Posting Removed;06/03/2014:$349%000:Listed For Sale;04/25/2014:$349%000:Listed For Sale,Year:2018;Tax:$4%656;Assessment:;Land:$261%453;Improvements:$112%051;Total:$373%504,?,?,?,$698/sqft,Built in 2014
1736,1736,1736,California,CA,95060,Santa Cruz County,Santa Cruz,224 Laurel St #B202,36.9693429,-122.0258078,Condo;Lot Size: 501 sqft;Built in 2014;Condominium% Low Rise (1-3 Stories)% Contemporary Architecture;MLS/Source ID: 81413119;,$401%717,08/25/2015:$336%000:Sold;06/28/2014:$359%000:Posting Removed;06/18/2014:$359%000:Pending;06/03/2014:$359%000:Listed For Sale;04/22/2014:$359%000:Listed For Sale,Year:2018;Tax:$4%614;Assessment:;Land:$221%816;Improvements:$147%877;Total:$369%693,?,?,?,?,Built in 2014
1737,1737,1737,California,CA,95060,Santa Cruz County,Santa Cruz,302 Laurel St,36.9691682,-122.0264517,Single Family Home;Lot Size: 2%614 sqft;Built in 1925;MLS/Source ID: ML81447715;,$647%541,07/02/2015:$479%000:Posting Removed;07/02/2015:$470%000:Sold;05/11/2015:$479%000:Pending;05/10/2015:$479%000:Pending to Active Status;04/23/2015:$479%000:Pending;03/24/2015:$479%000:Price Change:$20%000: (-4%);02/26/2015:$499%000:Price Change:$26%000: (-5%);01/22/2015:$525%000:Listed For Sale;11/07/2009:$324%500:Posting Removed;08/14/2009:$331%000:Sold;07/10/2009:$324%500:Listed For Sale;02/24/2006:$430%000:Sold;02/27/2003:$129%000:Sold;12/12/1997:$129%000:Sold,Year:2018;Tax:$5%863;Assessment:;Land:$384%948;Improvements:$104%040;Total:$488%988,?,?,?,?,Built in 1925
1738,1738,1738,California,CA,95060,Santa Cruz County,Santa Cruz,304 Laurel St,36.9691787,-122.0265738,Single Family Home;Lot Size: 2%396 sqft;Built in 1925;MLS/Source ID: 81453976;,$616%312,06/25/2015:$355%000:Sold;06/18/2015:$349%000:Posting Removed;05/10/2015:$349%000:Price Change:$29%900: (-8%);04/05/2015:$378%900:Price Change:$45%100: (-11%);03/14/2015:$424%000:Listed For Sale;10/16/2014:$402%980:Sold;06/06/2009:$499%000:Posting Removed;05/17/2009:$499%000:Listed For Sale;12/16/2005:$375%000:Sold;02/22/2002:$300%000:Sold;08/10/1999:$166%000:Sold;09/26/1997:$120%000:Sold,Year:2018;Tax:$4%673;Assessment:;Land:$327%442;Improvements:$47%532;Total:$374%974,?,?,?,?,Built in 1925
1739,1739,1739,California,CA,95060,Santa Cruz County,Santa Cruz,305 Laurel St,36.968842,-122.0264073,Single Family Home;Lot Size: 2%919 sqft;Built in 1908;Heating: Forced Air;Refrigerator;Floors: Hardwood;Vaulted Ceiling;Basement;,$798%139,11/14/2017:$735%500:Sold;11/08/2017:$738%000:Posting Removed;10/03/2017:$738%000:Pending;10/02/2017:$738%000:Listed For Sale;01/27/2005:$560%000:Sold;07/17/2003:$400%000:Sold;02/13/2001:$301%000:Sold,Year:2018;Tax:$8%682;Assessment:;Land:$590%000;Improvements:$145%444;Total:$735%444,?,?,?,?,Built in 1908
1740,1740,1740,California,CA,95060,Santa Cruz County,Santa Cruz,308 Laurel St,36.96917699999999,-122.0266737,Single Family Home;$933/sqft;Lot Size: 2%004 sqft;Built in 1923;6 Rooms;Rooms: Dining Room;Heating: Wall;Floors: Hardwood% Tile;Garage;Bungalow Architecture;Exterior: Wood;Roof: Shake Shingle;Year Updated: 1923;MLS/Source ID: ML81709718;See Virtual Tour,$560%000,10/19/2018:$560%000:Sold;10/12/2018:$599%000:Posting Removed;09/20/2018:$599%000:Pending;08/27/2018:$599%000:Price Change:$20%000: (-3%);07/30/2018:$619%000:Price Change:$30%000: (-5%);07/02/2018:$649%000:Price Change:$46%000: (-7%);06/12/2018:$695%000:Listed For Sale;06/24/2014:$399%900:Posting Removed;06/23/2014:$399%000:Sold;05/16/2014:$399%900:Pending;05/04/2014:$399%900:Price Change:$20%000: (-5%);04/06/2014:$419%900:Listed For Sale;08/21/2000:$200%000:Sold,Year:2018;Tax:$5%283;Assessment:;Land:$322%134;Improvements:$107%737;Total:$429%871,?,?,?,$933/sqft,Built in 1923
1741,1741,1741,California,CA,95060,Santa Cruz County,Santa Cruz,319 Laurel St,36.96876830000001,-122.027029,Multi Family;Lot Size: 4%138 sqft;Built in 1878;Refrigerator;Balcony;,$520%854,05/30/2012:$585%000:Sold;03/30/2012:$625%000:Posting Removed;03/10/2012:$625%000:Listed For Sale;08/31/2007:$88%000:Sold,Year:2018;Tax:$8%017;Assessment:;Land:$425%004;Improvements:$220%781;Total:$645%785,?,?,?,?,Built in 1878
1742,1742,1742,California,CA,95060,Santa Cruz County,Santa Cruz,612 Laurel St,36.9688685,-122.0299598,3 Beds;2 Baths;1%400 sqft;Single Family Home;$457/sqft;6%360 sqft lot size;Built in 1996;County: Santa Cruz;Tax Rate Code Area: 1-031;Heating: Central;Parking: Garage;Parking Spaces: 2;Units: 1;Roof: Composition Shingle;Land Use Code: Single Family Residential;,$894%927,10/15/2004:$640%000:Sold;03/21/2003:$495%000:Sold;06/27/2000:$340%000:Sold;12/12/1997:$238%000:Sold,Year:2018;Tax:$9%222;Assessment:;Land:$470%427;Improvements:$313%618;Total:$784%045,3 Beds,2 Baths,1%400 sqft,$457/sqft,Built in 1996
1743,1743,1743,California,CA,95060,Santa Cruz County,Santa Cruz,620 Laurel St,36.9687617,-122.0303151,Multi Family;Lot Size: 6%447 sqft;Built in 1910;,$1%380%580,09/06/2012:$875%000:Sold;06/03/2012:$875%000:Posting Removed;05/31/2012:$875%000:Listed For Sale,Year:2018;Tax:$11%464;Assessment:;Land:$514%074;Improvements:$432%905;Total:$946%979,?,?,?,?,Built in 1910
1744,1744,1744,California,CA,95060,Santa Cruz County,Santa Cruz,704 Laurel St,36.9687437,-122.0306259,2 Beds;1 Bath;1%114 sqft;Single Family Home;$148/sqft;4%530 sqft lot size;Built in 1910;County: Santa Cruz;Tax Rate Code Area: 1-032;Parking: Garage;Parking Spaces: 1;Units: 1;Roof: Composition Shingle;Land Use Code: Single Family Residential;,$882%720,06/14/1995:$164%500:Sold,Year:2018;Tax:$3%125;Assessment:;Land:$121%423;Improvements:$121%423;Total:$242%846,2 Beds,?,1%114 sqft,$148/sqft,Built in 1910
1745,1745,1745,California,CA,95060,Santa Cruz County,Santa Cruz,708 Laurel St,36.9687524,-122.0308479,Single Family Home;Lot Size: 4%661 sqft;Built in 1898;MLS/Source ID: 80830632;,$879%911,03/11/2009:$450%000:Sold;09/23/2008:$550%000:Posting Removed;09/21/2008:$550%000:Listed For Sale,Year:2018;Tax:$6%167;Assessment:;Land:$339%533;Improvements:$169%767;Total:$509%300,?,?,?,?,Built in 1898
1746,1746,1746,California,CA,95060,Santa Cruz County,Santa Cruz,709 Laurel St,36.968353,-122.0306703,Single Family Home;Lot Size: 6%839 sqft;Built in 1948;Rooms: Breakfast Nook% Dining Room% Family Room% Pantry% Recreation Room;Heating: Forced Air;Cooling System: Central;Washer;Refrigerator;Microwave;Dishwasher;Disposal;Vaulted Ceiling;Double Paned Windows;Ceiling Fan;Parking: Carport% Detached Garage% Off Street Parking% Street Parking;Gated Entry;Patio;Porch;Lawn;Garden;Sprinkler System;,$1%230%071,07/31/2009:$599%000:Posting Removed;05/12/2009:$552%500:Sold;05/02/2009:$599%000:Listed For Sale,Year:2018;Tax:$7%457;Assessment:;Land:$367%826;Improvements:$257%480;Total:$625%306,?,?,?,?,Built in 1948
1747,1747,1747,California,CA,95060,Santa Cruz County,Santa Cruz,807 Laurel St,36.9680948,-122.0317804,5 Beds;1 Bath;1%596 sqft;Multi Family;$179/sqft;7%710 sqft lot size;Built in 1894;County: Santa Cruz;Tax Rate Code Area: 1-023;Heating: Yes;Parking: Garage;Units: 1;Roof: Composition Shingle;Land Use Code: Duplex (2 units% any combination);,$2%424%393,06/22/2016:$285%000:Sold;03/18/2016:$1%073%500:Sold,Year:2018;Tax:$13%117;Assessment:;Land:$676%260;Improvements:$440%157;Total:$1%116%417,5 Beds,?,1%596 sqft,$179/sqft,Built in 1894
1748,1748,1748,California,CA,95060,Santa Cruz County,Santa Cruz,819 Laurel St,36.9682521,-122.0321357,Multi Family;$587/sqft;Lot Size: 6%970 sqft;Built in 1975;2 Days on Trulia;Heating: Forced Air;Heating Fuel: Gas;Cooling System: None;Parking: Attached Garage;Garage;Fixer;Roof: Composition;Year Updated: 1975;MLS/Source ID: ML81754852;,$1%195%000,08/12/2011:$513%500:Sold;05/18/2005:$820%000:Sold,Year:2018;Tax:$6%969;Assessment:;Land:$346%075;Improvements:$220%781;Total:$566%856,?,?,?,$587/sqft,Built in 1975
1749,1749,1749,California,CA,95060,Santa Cruz County,Santa Cruz,903 Laurel St,36.9682319,-122.0325797,4 Beds;2 Baths;2%157 sqft;Single Family Home;$334/sqft;3%964 sqft lot size;Built in 1888;County: Santa Cruz;Tax Rate Code Area: 1-023;Heating: Yes;Units: 1;Roof: Composition Shingle;Land Use Code: Single Family Residential;,$1%305%011,07/10/2009:$721%000:Sold;02/09/2005:$815%000:Sold;07/26/2000:$750%000:Sold,Year:2018;Tax:$9%599;Assessment:;Land:$538%869;Improvements:$279%078;Total:$817%947,4 Beds,2 Baths,2%157 sqft,$334/sqft,Built in 1888
1750,1750,1750,California,CA,95060,Santa Cruz County,Santa Cruz,905 Laurel St,36.9682295,-122.032713,3 Beds;1 Bath;846 sqft;Single Family Home;$508/sqft;3%964 sqft lot size;Built in 1903;County: Santa Cruz;Tax Rate Code Area: 1-023;Heating: Yes;Parking: Garage;Parking Spaces: 1;Units: 1;Roof: Composition Shingle;Land Use Code: Single Family Residential;,$799%289,02/28/2003:$430%000:Sold;02/27/2001:$400%000:Sold,Year:2018;Tax:$6%512;Assessment:;Land:$328%408;Improvements:$218%940;Total:$547%348,3 Beds,?,846 sqft,$508/sqft,Built in 1903
1751,1751,1751,California,CA,95060,Santa Cruz County,Santa Cruz,917 Laurel St,36.968174,-122.033093,4 Beds;3 Baths;1%955 sqft;Multi Family;$114/sqft;4%966 sqft lot size;Built in 1947;County: Santa Cruz;Tax Rate Code Area: 1-023;Units: 3;Roof: Composition Shingle;Land Use Code: Triplex (3 units% any combination);,$1%295%909,12/21/2006:$163%000:Sold;08/12/1996:$222%500:Sold,Year:2018;Tax:$4%217;Assessment:;Land:$128%827;Improvements:$189%663;Total:$318%490,4 Beds,3 Baths,1%955 sqft,$114/sqft,Built in 1947
1752,1752,1752,California,CA,95060,Santa Cruz County,Santa Cruz,1015 Laurel St,36.9677159,-122.0340451,Townhouse;Lot Size: 6%795 sqft;Built in 1987;Detached% Single Family Home% Craftsman%Cottage/Bungalow%Country English Architecture;MLS/Source ID: ML81440533;,$1%244%623,12/05/2014:$839%000:Posting Removed;12/05/2014:$845%000:Sold;11/23/2014:$839%000:Pending;11/17/2014:$839%000:Listed For Sale;01/31/1996:$252%000:Sold,Year:2018;Tax:$10%333;Assessment:;Land:$633%760;Improvements:$258%785;Total:$892%545,?,?,?,?,Built in 1987
1753,1753,1753,California,CA,95060,Santa Cruz County,Santa Cruz,1017 Laurel St,36.96759890000001,-122.0339008,3 Beds;2 Baths;1%515 sqft;Townhouse;$380/sqft;5%271 sqft lot size;Built in 1987;County: Santa Cruz;Tax Rate Code Area: 1-032;Parking: Garage;Parking Spaces: 1;Units: 1;Roof: Composition Shingle;Land Use Code: Townhouse (Residential);,$803%797,12/31/2008:$575%000:Sold,Year:2018;Tax:$7%644;Assessment:;Land:$367%826;Improvements:$282%945;Total:$650%771,3 Beds,2 Baths,1%515 sqft,$380/sqft,Built in 1987
1754,1754,1754,California,CA,95060,Santa Cruz County,Santa Cruz,1113 Laurel St,36.9688734,-122.035466,Single Family Home;Lot Size: 6%186 sqft;Built in 1894;6 Rooms;Rooms: Dining Room% Family Room% Laundry Room% Workshop;Heating: Forced Air;Heating Fuel: Gas;Washer;Dryer;Refrigerator;Dishwasher;Floors: Carpet% Hardwood% Slate;Skylight;Vaulted Ceiling;Garage;Parking Spaces: 2;Barbeque Area;Additional Storage;Cable Ready;Bungalow Architecture;Stories: 2;Exterior: Wood;Roof: Composition;Year Updated: 2000;Patio;Porch;Deck;Garden;MLS/Source ID: ML81673183;See Virtual Tour,$1%328%957,09/20/2017:$1%198%000:Posting Removed;09/19/2017:$1%175%000:Sold;08/25/2017:$1%198%000:Pending;08/08/2017:$1%198%000:Listed For Sale;09/23/1999:$352%500:Sold;12/02/1994:$197%500:Sold,Year:2018;Tax:$13%483;Assessment:;Land:$800%000;Improvements:$375%000;Total:$1%175%000,?,?,?,?,Built in 1894
1755,1755,1755,California,CA,95060,Santa Cruz County,Santa Cruz,1117 Laurel St,36.9689454,-122.0356658,3 Beds;2 Baths;1%708 sqft;Single Family Home;$89/sqft;6%621 sqft lot size;Built in 1939;County: Santa Cruz;Tax Rate Code Area: 1-032;Heating: Yes;Parking: Garage;Parking Spaces: 1;Units: 1;Roof: Composition Shingle;Land Use Code: Single Family Residential;,$1%026%882,05/14/2014:$152%000:Sold;06/15/1994:$236%000:Sold;01/31/1994:$153%500:Sold,Year:2018;Tax:$5%270;Assessment:;Land:$190%280;Improvements:$253%592;Total:$443%872,3 Beds,2 Baths,1%708 sqft,?,Built in 1939
1756,1756,1756,California,CA,95060,Santa Cruz County,Santa Cruz,1120 Laurel St,36.9693105,-122.0356436,Single Family Home;Lot Size: 6%447 sqft;Built in 1930;Washer;Dryer;Refrigerator;Dishwasher;Disposal;Floors: Hardwood;Balcony;Fireplace;Vaulted Ceiling;Additional Storage;Lawn;Waterfront;,$859%620,05/18/2007:$599%000:Sold;07/09/2002:$470%000:Sold,Year:2018;Tax:$8%259;Assessment:;Land:$529%876;Improvements:$175%448;Total:$705%324,?,?,?,?,Built in 1930
1757,1757,1757,California,CA,95060,Santa Cruz County,Santa Cruz,1121 Laurel St,36.968993,-122.0358213,Multi Family;Lot Size: 7%841 sqft;Built in 1908;MLS/Source ID: ML81590554;See Virtual Tour,$1%529%134,09/24/2016:$1%350%000:Posting Removed;09/22/2016:$1%336%000:Sold;08/09/2016:$1%350%000:Pending;07/29/2016:$1%350%000:Price Change:$50%000: (4%);07/26/2016:$1%300%000:Pending to Active Status;07/25/2016:$1%300%000:Pending;07/25/2016:$1%350%000:Price Change:$50%000: (4%);07/25/2016:$1%300%000:Pending to Active Status;07/06/2016:$1%300%000:Pending;06/14/2016:$1%300%000:Listed For Sale;08/16/2002:$860%000:Sold,Year:2018;Tax:$15%715;Assessment:;Land:$663%000;Improvements:$699%720;Total:$1%362%720,?,?,?,?,Built in 1908
1758,1758,1758,California,CA,95060,Santa Cruz County,Santa Cruz,1124 Laurel St,36.9693459,-122.0357769,Single Family Home;Lot Size: 6%926 sqft;Built in 1910;MLS/Source ID: ML81642301;,$779%212,04/25/2017:$698%000:Posting Removed;04/24/2017:$670%000:Sold;03/24/2017:$698%000:Pending;03/14/2017:$698%000:Listed For Sale,Year:2018;Tax:$8%015;Assessment:;Land:$546%720;Improvements:$136%680;Total:$683%400,?,?,?,?,Built in 1910
1759,1759,1759,California,CA,95060,Santa Cruz County,Santa Cruz,1125 Laurel St,36.969015,-122.0359989,3 Beds;2 Baths;1%433 sqft;Single Family Home;$558/sqft;6%839 sqft lot size;Built in 1908;County: Santa Cruz;Tax Rate Code Area: 1-032;Heating: Central;Parking: Garage;Parking Spaces: 1;Units: 1;Stories: 1 story;Construction Type: Frame;Bungalow;Roof: Composition Shingle;Land Use Code: Single Family Residential;,$929%264,10/24/2006:$800%000:Sold,Year:2018;Tax:$12%421;Assessment:;Land:$706%496;Improvements:$380%303;Total:$1%086%799,3 Beds,2 Baths,1%433 sqft,$558/sqft,Built in 1908
1760,1760,1760,California,CA,95060,Santa Cruz County,Santa Cruz,1130 Laurel St,36.9693794,-122.0359801,3 Beds;2 Baths;1%282 sqft;Single Family Home;$109/sqft;8%756 sqft lot size;Built in 1910;County: Santa Cruz;Tax Rate Code Area: 1-032;Parking: Garage;Parking Spaces: 2;Units: 1;Roof: Composition Shingle;Land Use Code: Single Family Residential;,$916%799,03/12/1999:$12%000:Sold;11/21/1995:$140%000:Sold,Year:2018;Tax:$2%862;Assessment:;Land:$160%606;Improvements:$66%431;Total:$227%037,3 Beds,2 Baths,1%282 sqft,$109/sqft,Built in 1910
1761,1761,1761,California,CA,95060,Santa Cruz County,Santa Cruz,1137 Laurel St,36.9691457,-122.0364429,2 Beds;1.5 Baths;1%428 sqft;Single Family Home;$364/sqft;7%841 sqft lot size;Built in 1914;County: Santa Cruz;Tax Rate Code Area: 1-032;Heating: Floor/Wall;Parking: Garage;Parking Spaces: 2;Units: 1;Stories: 1 story;Construction Type: Frame;Roof: Composition Shingle;Land Use Code: Single Family Residential;,$927%301,08/02/2001:$520%000:Sold;11/19/1998:$359%000:Sold,Year:2018;Tax:$7%846;Assessment:;Land:$405%090;Improvements:$270%059;Total:$675%149,2 Beds,1.5 Baths,1%428 sqft,$364/sqft,Built in 1914
1762,1762,1762,California,CA,95060,Santa Cruz County,Santa Cruz,1144 Laurel St,36.9695827,-122.0366205,2 Beds;1 Bath;1%152 sqft;Single Family Home;$161/sqft;6%665 sqft lot size;Built in 1925;County: Santa Cruz;Tax Rate Code Area: 1-032;Heating: Yes;Parking: Garage;Parking Spaces: 1;Units: 1;Roof: Shingle (Not Wood);Land Use Code: Single Family Residential;,$824%005,06/15/1994:$185%000:Sold,Year:2018;Tax:$3%410;Assessment:;Land:$171%791;Improvements:$104%568;Total:$276%359,2 Beds,?,1%152 sqft,$161/sqft,Built in 1925
